台帳番号,緯度,経度,エリア,行政区,所在地
G15-54,35.1155456254349,137.043109562894,南西地区,南ケ丘区,日進市南ケ丘2丁目（道路上）
G15-55,35.1136996176542,137.041696154157,南西地区,南ケ丘区,日進市南ケ丘二丁目21-1（道路上）
G15-56,35.1129037223136,137.041259865843,南西地区,南ケ丘区,日進市南ケ丘二丁目（道路上）
G15-57,35.115271979327,137.0451965156,南西地区,南ケ丘区,日進市南ケ丘2丁目（道路上）
G15-58,35.1123350499783,137.043868516271,南西地区,南ケ丘区,日進市南ケ丘一丁目13-4
G15-59,35.1124566531073,137.043066943266,南西地区,南ケ丘区,日進市南ケ丘一丁目
G15-6,35.115022429937,137.045620687324,南西地区,南ケ丘区,日進市南ケ丘1-21-1（道路上）
G15-60,35.1091445287847,137.039758018449,南西地区,南ケ丘区,日進市南ケ丘3丁目２－１（奥田宅裏空き地内）
G15-64,35.1111841758898,137.042379602699,南西地区,南ケ丘区,南ケ丘三丁目
G15-65,35.1146026173767,137.045525862878,南西地区,南ケ丘区,南ケ丘一丁目24-15前面道路
G15-66,35.1104431847977,137.040292775502,南西地区,南ケ丘区,日進市南ケ丘三丁目（三丁目13ブロック内で毎年移動）（道路上）
G15-67,35.1134507999257,137.042118681672,南西地区,南ケ丘区,南ケ丘１丁目７－６（民地内）
G15-7,35.1149428760581,137.046208509272,南西地区,南ケ丘区,日進市南ケ丘1-29-11（道路上）
G15-8,35.1145433905516,137.046067136111,南西地区,南ケ丘区,日進市南ケ丘1-21-26（道路上）
G15-9,35.113972811737,137.04511715124,南西地区,南ケ丘区,日進市南ケ丘1-21-26（道路上）
G16-01,35.151121031421,137.066673273781,北東地区,五色園区,五色園ハイランド第一集会所（五色園1-1802）
G16-02,35.1543085912698,137.058624363444,北東地区,五色園区,五色園第二集会所（五色園4-2806）
G16-03,35.1544435178409,137.061469403081,北東地区,五色園区,あおぞら公園（五色園3-610）
G16-1,35.1593237713216,137.06155587383,北東地区,五色園区,日進市五色園四丁目1508（つばき２号公園）
G16-10,35.1544346731289,137.06156117444,北東地区,五色園区,日進市五色園三丁目610（あおぞら公園敷地内）
G16-12,35.153983765846,137.06197544026,北東地区,五色園区,日進市五色園二丁目1906（道路上）
G16-13,35.1556861721306,137.064104296731,北東地区,五色園区,日進市五色園三丁目3011
G16-14,35.1550350675739,137.064119382866,北東地区,五色園区,日進市五色園二丁目2201（防火水槽敷内）
G16-15,35.1538348076474,137.063718838282,北東地区,五色園区,日進市五色園二丁目2315（道路上）
G16-16,35.153557227995,137.06358561055,北東地区,五色園区,日進市五色園二丁目2905（道路上）
G16-17,35.1532566081466,137.064667117385,北東地区,五色園区,日進市五色園二丁目2315（道路上）
G16-18,35.1524100777513,137.063415505587,北東地区,五色園区,日進市五色園二丁目1905（道路上）
G16-19,35.1518273379335,137.064642669097,北東地区,五色園区,日進市五色園二丁目2901（道路上）
G16-2,35.1577831036588,137.059701506054,北東地区,五色園区,日進市五色園四丁目801（つばき１号公園）
G16-20,35.1505019862707,137.065888730788,北東地区,五色園区,日進市五色園二丁目2806-2
G16-21,35.150825412889,137.066633464773,北東地区,五色園区,日進市五色園二丁目1818
G16-22,35.1512442393067,137.066648537605,北東地区,五色園区,日進市五色園一丁目2116（道路上）
G16-23,35.1505985087583,137.067830846678,北東地区,五色園区,日進市五色園一丁目1301（どんぐり公園敷地内）
G16-24,35.1518631012688,137.068988793497,北東地区,五色園区,日進市五色園一丁目1201
G16-25,35.152464046175,137.069259946115,北東地区,五色園区,日進市五色園一丁目1712(やまばと公園敷地内）
G16-26,35.1522229368505,137.070878941109,北東地区,五色園区,日進市五色園一丁目2123（道路上）
G16-28,35.1506724366284,137.070644673681,北東地区,五色園区,日進市五色園一丁目905（さんかく公園敷地内）
G16-29,35.1584793352337,137.0623342143,北東地区,五色園区,日進市五色園四丁目3202（道路上）
G16-3,35.157098168913,137.060095578371,北東地区,五色園区,日進市五色園四丁目3109（愛知用水敷地内）
G16-30,35.1572417757297,137.062801195884,北東地区,五色園区,日進市五色園四丁目3003（道路上）
G16-31,35.1573841377687,137.064418068469,北東地区,五色園区,日進市五色園四丁目3003（道路上）
G16-32,35.1562395234349,137.058856374481,北東地区,五色園区,日進市五色園四丁目2535-2
G16-33,35.1554141880653,137.057482913194,北東地区,五色園区,日進市五色園四丁目2416-1（汚水処理施設敷地内）
G16-4,35.1568368612978,137.061878485859,北東地区,五色園区,日進市五色園三丁目1606（ひばり公園敷地内）
G16-5,35.1555136773874,137.060491251872,北東地区,五色園区,日進市五色園三丁目3003（道路上）
G16-6,35.1547913899923,137.060028668669,北東地区,五色園区,日進市五色園三丁目3003（道路上）
G16-7,35.1542610655247,137.058602693694,北東地区,五色園区,日進市五色園四丁目（道路上）
G16-8,35.1531861209542,137.058137309767,北東地区,五色園区,日進市五色園四丁目3231（道路上）
G16-9,35.1542085378293,137.061087080686,北東地区,五色園区,日進市五色園三丁目610（あおぞら公園敷地内）
G18-01,35.1329155781169,137.014435866526,北西地区,梅森区,梅森公民館（梅森台1-151）
G18-02,35.1315158495043,137.009042942877,北西地区,梅森区,北山池東（梅森台5-238）
G18-03,35.1367723356805,137.014709943394,北西地区,梅森区,梅森台３丁目バス停西（梅森台3-69-2）
G18-1,35.1358196859694,137.008099700407,北西地区,梅森区,日進市梅森台4-75
G18-10,35.1381094860972,137.013228619345,北西地区,梅森区,日進市梅森台3-7（梅森台公園敷地内）
G18-11,35.1373171370749,137.013963921923,北西地区,梅森区,日進市梅森台3-7（梅森台公園敷地内）
G18-12,35.1368390801206,137.014595692848,北西地区,梅森区,日進市梅森台3-99（道路グリーンベルト上）
G18-14,35.1363914141097,137.01252261628,北西地区,梅森区,日進市梅森台3-42（道路上）
G18-15,35.1363686910837,137.015090381402,北西地区,梅森区,日進市梅森台3-142（道路上）
G18-16,35.1362663010051,137.011610614478,北西地区,梅森区,日進市梅森台4-34（道路上）
G18-17,35.135804281599,137.011590969888,北西地区,梅森区,日進市梅森台4-189（道路上）
G18-18,35.1354617130054,137.011577902564,北西地区,梅森区,日進市梅森台4-189（道路上）
G18-19,35.1351383469655,137.011566115743,北西地区,梅森区,日進市梅森台4-189（道路上）
G18-2,35.1361840100965,137.008411742053,北西地区,梅森区,日進市梅森台4-48（道路上）
G18-20,35.1362803518328,137.01387247227,北西地区,梅森区,日進市梅森台2-4（道路上）
G18-21,35.1359275042242,137.013286374078,北西地区,梅森区,日進市梅森台2-49（道路上）
G18-22,35.1359012032996,137.014303893596,北西地区,梅森区,日進市梅森台2-49（道路上）
G18-23,35.1351151884785,137.012917213618,北西地区,梅森区,日進市梅森台2-92（道路上）
G18-24,35.1350711456877,137.014590750138,北西地区,梅森区,日進市梅森台2-104（道路上）
G18-25,35.134225715096,137.016213086529,北西地区,梅森区,日進市梅森台2-275（道路上）
G18-26,35.1346723984899,137.014276005948,北西地区,梅森区,日進市梅森台2丁目（道路上）
G18-28,35.1338253378262,137.012237867272,北西地区,梅森区,日進市梅森台1-43（家庭菜園敷地内）
G18-29,35.1334296206003,137.011196265761,北西地区,梅森区,日進市梅森台1-4
G18-3,35.1348066843847,137.008069402575,北西地区,梅森区,日進市梅森台5-139（道路上）
G18-30,35.1339972184813,137.009204955353,北西地区,梅森区,日進市梅森台5-149（にしうしろ公園敷地内）
G18-31,35.1336270964695,137.00873107389,北西地区,梅森区,日進市梅森台5-149（にしうしろ公園横道路上）
G18-32,35.1333763039617,137.009140201584,北西地区,梅森区,日進市梅森台5-158（道路上）
G18-34,35.131527613604,137.00914705389,北西地区,梅森区,日進市梅森台5-49（道路上）
G18-35,35.1318584829215,137.011059126497,北西地区,梅森区,日進市梅森台5-99（中部電力㈱日進社宅前道路上）
G18-36,35.1325410664807,137.013538961728,北西地区,梅森区,日進市梅森台1-89（道路上）
G18-37,35.1329822642933,137.012210380147,北西地区,梅森区,日進市梅森台1-65（西山公園敷地内）
G18-38,35.1373048253134,137.012074262299,北西地区,梅森区,日進市梅森台3-42（道路上）
G18-39,35.1372707048744,137.012604798452,北西地区,梅森区,日進市梅森台3-42（道路上）
G18-40,35.1368765342723,137.013057987054,北西地区,梅森区,日進市梅森台3-86（グリーンベルト）
G18-42,35.1357622457845,137.00926169219,北西地区,梅森区,日進市梅森台4丁目（道路上）
G18-44,35.1369126967844,137.01165328375,北西地区,梅森区,日進市梅森台3-84（道路上）
G18-46,35.1329634890579,137.016494127311,北西地区,梅森区,日進市梅森台1-860-4（道路上）
G18-47,35.1367888780505,137.013386265255,北西地区,梅森区,日進市梅森台3-69-2（道路上）
G18-48,35.1342411536489,137.009693019474,北西地区,梅森区,日進市梅森台5-42（道路上）
G18-49,35.1364587418958,137.010193002361,北西地区,梅森区,日進市梅森台3-34（道路上）
G18-50,35.1368762024857,137.013223032263,北西地区,梅森区,日進市梅森台3丁目99（グリーンベルト）
G18-51,35.1331609641513,137.010826979251,北西地区,梅森区,日進市梅森台五丁目69（道路上）
G18-52,35.1358175720897,137.010009324523,北西地区,梅森区,日進市梅森台四丁目103-1（道路上）
G18-6,35.1356755669201,137.010477728076,北西地区,梅森区,日進市梅森台4-99（道路上）
G18-7,35.1350197725771,137.010487210591,北西地区,梅森区,日進市梅森台4-166（道路上）
G18-8,35.137319643072,137.011466068043,北西地区,梅森区,日進市梅森台3-34（道路上）
G18-9,35.1368957339699,137.011852708242,北西地区,梅森区,日進市梅森台3-189（道路上）
G19-01,35.1285786264403,137.045740203068,南東地区,東山区,日生東山園集会所（東山1-305、307）
G19-02,35.1241227840721,137.053536473068,南東地区,東山区,東山南ちびっこ広場（三角公園）（東山5-501）
G19-03,35.128442396391,137.054825045112,南東地区,東山区,東山平子台自治会集会所（東山7-616）
G19-04,35.1229242001599,137.052947954838,南東地区,東山区,東山グラウンド（東山5-505）
G19-10,35.1288744640178,137.04873935659,南東地区,東山区,日進市東山1丁目2703（雑種地）
G19-12,35.1265086643021,137.046239650727,南東地区,東山区,日進市東山２丁目124（ホンダプリモ名東日進店敷地内）
G19-13,35.1264747238383,137.047378407951,南東地区,東山区,日進市東山２丁目2237（道路上）
G19-15,35.1276935476947,137.04956399515,南東地区,東山区,日進市東山２丁目2258（道路上）
G19-16,35.127768323683,137.050360161922,南東地区,東山区,日進市東山２丁目2259（道路上）
G19-18,35.1267094209226,137.049928040041,南東地区,東山区,日進市東山２丁目2248（道路上）
G19-19,35.126571535465,137.048663017159,南東地区,東山区,日進市東山２丁目2248（道路上）
G19-2,35.1305991358284,137.045280525185,南東地区,東山区,日進市東山1-140（水路用地）
G19-20,35.1258285223923,137.048442559489,南東地区,東山区,日進市東山３丁目1923（道路上）
G19-21,35.1255448969558,137.048784094869,南東地区,東山区,日進市東山３丁目1933（道路上）
G19-23,35.1238181241162,137.0522258544,南東地区,東山区,日進市東山５丁目（東山グランド敷地内）
G19-24,35.1232425016883,137.051893662772,南東地区,東山区,日進市東山５丁目2008（雑種地）
G19-25,35.1271349297941,137.053178886565,南東地区,東山区,日進市東山７丁目710（東山西ちびっこ広場横道路上）
G19-26,35.1265224998512,137.05281358961,南東地区,東山区,日進市東山5丁目2201-1（道路上）
G19-27,35.1286291619201,137.055789062654,南東地区,東山区,日進市東山7丁目2034（道路上）
G19-28,35.1284464749088,137.054751194042,南東地区,東山区,日進市東山7丁目616（東山平子台自治会集会所敷地内）
G19-3,35.1300654556763,137.047074272746,南東地区,東山区,日進市東山1-1131
G19-30,35.1258468831213,137.053608809965,南東地区,東山区,日進市東山6丁目2701（道路上）
G19-31,35.1259578822463,137.05470950248,南東地区,東山区,日進市東山6丁目2704（道路上）
G19-32,35.1260201336735,137.05554868539,南東地区,東山区,日進市東山7丁目2705（道路上）
G19-34,35.1261357174919,137.057552285224,南東地区,東山区,日進市東山6丁目（東山集中浄化槽敷地横道路上）
G19-35,35.1259091290688,137.053175320309,南東地区,東山区,日進市東山7丁目1715-1
G19-36,35.1251050609293,137.053592279662,南東地区,東山区,日進市東山5丁目2201-1（道路上）
G19-37,35.1249040867725,137.054227623107,南東地区,東山区,日進市東山6丁目2702（道路上）
G19-38,35.1248613918001,137.057419137613,南東地区,東山区,日進市東山6丁目2706（道路上）
G19-4,35.1294188792694,137.047019696102,南東地区,東山区,日進市東山1丁目（道路上）
G19-41,35.1240945051753,137.053661812417,南東地区,東山区,日進市東山5丁目501（東山南ちびっこ広場横道路上）
G19-42,35.1238870312999,137.054579685067,南東地区,東山区,日進市東山6丁目（道路上）
G19-43,35.1235998169079,137.055056260489,南東地区,東山区,日進市東山6丁目（道路上）
G19-44,35.1241017334385,137.056123700197,南東地区,東山区,日進市東山6丁目1007（日東コミュニティセンター横道路上）
G19-45,35.1243604276312,137.0578914944,南東地区,東山区,日進市東山6丁目2711（道路上）
G19-48,35.1285285917781,137.045736217171,南東地区,東山区,日進市東山1丁目2269（東山一丁目児童遊園敷地横道路上）
G19-5,35.1294064112748,137.047448747388,南東地区,東山区,日進市東山1丁目2811（道路上）
G19-50,35.1278741477541,137.048028134283,南東地区,東山区,日進市東山1丁目2240（道路上）
